,date,title,url
716,2013-08-31,I wonder what Astrid Vella is going to say about this,https://daphnecaruanagalizia.com/2013/08/i-wonder-what-astrid-vella-is-going-to-say-about-this/
717,2013-08-31,Ponija tal olanda pony horse,https://daphnecaruanagalizia.com/2013/08/ponija-tal-olanda-pony-horse/
718,2013-08-31,"Oh, look. The Labour government has put ‘I’m not a Laburista’ Michela Spiteri (Franco Debono’s buddy) on the Valletta/Floriana Rehabilitation Committee (and her father on the Air Malta board), along with Saviour Balzan’s father-in-law Dennis Dowling (a shopkeeper), building supplies purveyor and Laburist Alex Falzon and Kitten of Malta as chairman",https://daphnecaruanagalizia.com/2013/08/oh-look-the-labour-government-has-put-im-not-a-laburista-michela-spiteri-franco-debonos-buddy-on-the-vallettafloriana-rehabilitation-committee-and-her-father-on-the-air-malta-board-alo/
719,2013-08-31,Government appoints rogue developer and Labour Party donor Sandro Chetcuti to Building Regulation Board,https://daphnecaruanagalizia.com/2013/08/government-appoints-rogue-developer-and-labour-party-donor-sandro-chetcuti-to-building-regulation-board/
720,2013-08-31,"Meet Byron Camilleri, 25, graduated as a lawyer nine months ago – company secretary to Malta Freeport Corporation, chairman of the Refugee Appeals Board, Labour mayor of Fgura and ex ‘elve’ with Forum Zghazagh Laburisti",https://daphnecaruanagalizia.com/2013/08/meet-byron-camilleri-25-company-secretary-to-malta-freeport-corporation-chairman-of-the-refugee-appeals-board-labour-mayor-of-fgura-and-ex-elve-with-forum-zghazagh-laburisti/
721,2013-08-31,Chairman of Pharmacy Council and member of Malta Film Commission gets top billing in Fgura Talent Show last Saturday,https://daphnecaruanagalizia.com/2013/08/chairman-of-pharmacy-council-and-member-of-malta-film-commission-gets-top-billing-in-fgura-talent-show-last-saturday/
722,2013-09-30,More questions have to be asked about the government’s solar panels deal with China. Read the BBC today.,https://daphnecaruanagalizia.com/2013/09/more-questions-have-to-be-asked-about-the-governments-solar-panels-deal-with-china-read-the-bbc-today/
723,2013-09-30,"Come on, don’t you know who he is?",https://daphnecaruanagalizia.com/2013/09/come-on-dont-you-know-who-he-is-2/
724,2013-09-30,Have Enemalta employees been told this bit of news buried in the last line of long newspaper story?,https://daphnecaruanagalizia.com/2013/09/have-enemalta-employees-been-told-this-bit-of-news-buried-in-the-last-line-of-long-newspaper-story/
725,2013-09-30,"Oh Lord, deliver us from this biblical plague of locusts",https://daphnecaruanagalizia.com/2013/09/oh-lord-deliver-us-from-this-plague-of-locusts/
726,2013-09-30,Exactly what is Mrs Konrad Mizzi’s ‘Care for Children’ outfit?,https://daphnecaruanagalizia.com/2013/09/exactly-what-is-mrs-konrad-mizzis-care-for-children-outfit/
727,2013-09-30,The headline leaves out the crucial words “at a reception with hundreds of others”,https://daphnecaruanagalizia.com/2013/09/the-headline-leaves-out-the-crucial-words-at-a-reception-with-hundreds-of-others/
728,2013-09-30,Look at the stories on this front page,https://daphnecaruanagalizia.com/2013/09/look-at-the-stories-on-this-front-page/
729,2013-09-30,Joseph Cuschieri reminds the prime minister that he is in his debt (like Muscat gives a damn),https://daphnecaruanagalizia.com/2013/09/joseph-cuschieri-reminds-the-prime-minister-that-he-is-in-his-debt-like-muscat-gives-a-damn/
730,2013-09-30,"And what about that Mrs Konrad Mizzi, eh?",https://daphnecaruanagalizia.com/2013/09/and-what-about-that-mrs-konrad-mizzi-eh/
731,2013-09-30,Saviour Balzan’s iced bun,https://daphnecaruanagalizia.com/2013/09/saviour-balzans-iced-bun/
732,2013-09-30,Joseph Muscat tells America: “you need to be spending your money wisely and not TROWINK IT ET DE DOCKS”,https://daphnecaruanagalizia.com/2013/09/joseph-muscat-tells-america-you-need-to-be-spending-your-money-wisely-and-not-trowink-it-et-de-docks/
733,2013-10-31,"And here they are again, strolling around in Qui-Si-Sana while the POYC scheme goes “to de docks”",https://daphnecaruanagalizia.com/2013/10/and-here-they-are-again-strolling-around-in-qui-si-sana-while-the-pyoc-scheme-goes-to-de-docks/
734,2013-10-31,"10.15am today, and the Health Minister and his girlfriend are strolling along the Sliema front in holiday wear",https://daphnecaruanagalizia.com/2013/10/10-15am-today-and-the-health-minister-and-his-girlfriend-are-strolling-along-the-sliema-front-in-holiday-wear/
735,2013-10-31,Fascinating that this should be the first response to my invitation to send in photos of government ministers and their aides,https://daphnecaruanagalizia.com/2013/10/fascinating-that-this-should-be-the-first-response-to-my-invitation-to-send-in-photos-of-government-ministers-and-their-aides/
736,2013-10-31,Please quit the primitive behaviour,https://daphnecaruanagalizia.com/2013/10/please-quit-the-primitive-behaviour/
737,2013-10-31,We’ve been missing the obvious,https://daphnecaruanagalizia.com/2013/10/weve-been-missing-the-obvious/
738,2013-10-31,Does anyone have a good word to say about the sale-of-passports scheme?,https://daphnecaruanagalizia.com/2013/10/does-anyone-have-a-good-word-to-say-about-the-sale-of-passports-scheme/
739,2013-10-31,Arrest them all,https://daphnecaruanagalizia.com/2013/10/arrest-them-all/
740,2013-10-31,You can read the court’s decision against the police here,https://daphnecaruanagalizia.com/2013/10/you-can-read-the-courts-decision-against-the-police-here/
741,2013-10-30,A turnip speaks,https://daphnecaruanagalizia.com/2013/10/a-turnip-speaks/
742,2013-10-30,Top comment of the evening,https://daphnecaruanagalizia.com/2013/10/top-comment-of-the-evening/
743,2013-10-30,Another true-life experience from the Malta Taghna Lkoll front,https://daphnecaruanagalizia.com/2013/10/another-true-life-experience-from-the-malta-taghna-lkoll-front/
744,2013-11-30,Hooker shoes at an eBusiness awards ceremony,https://daphnecaruanagalizia.com/2013/11/hooker-shoes-at-a-ebusiness-awards-ceremony/
745,2013-11-30,"The dramatic life of Ramona Frendo, member of the Justice Reform Committee and attention-seeker extraordinaire",https://daphnecaruanagalizia.com/2013/11/the-dramatic-life-of-ramona-frendo-member-of-the-justice-reform-committee-and-attention-seeker-extraordinaire/
746,2013-11-30,Dalli’s man Mark Sammut is a Labour government appointee to the board of Transport Malta,https://daphnecaruanagalizia.com/2013/11/dallis-man-mark-sammut-is-a-labour-government-appointee-to-the-board-of-transport-malta/
747,2013-11-30,"Exclusive, rare footage of Malta’s High Commissioner in London and Mrs Hamilton",https://daphnecaruanagalizia.com/2013/11/exclusive-rare-footage-of-maltas-high-commissioner-in-london-and-mrs-hamilton/
748,2013-11-30,An exclusive interview with Malta’s High Commissioner in London,https://daphnecaruanagalizia.com/2013/11/an-exclusive-interview-with-maltas-high-commissioner-in-london/
749,2013-11-30,More Photoshop heaven – and you really must read about how she is giving her children a normal life,https://daphnecaruanagalizia.com/2013/11/more-photoshop-heaven-and-you-really-must-read-about-how-she-is-giving-her-children-a-normal-life/
750,2013-11-30,Flair magazine – out tomorrow with The Malta Independent on Sunday,https://daphnecaruanagalizia.com/2013/11/flair-magazine-out-tomorrow-with-the-malta-independent-on-sunday/
751,2013-11-30,"Top comments – from Facebook, though",https://daphnecaruanagalizia.com/2013/11/top-comments-from-facebook-though/
752,2013-11-30,The prime minister of Malta ‘bil-kowt tan-NYE’ – how very unprepossessing,https://daphnecaruanagalizia.com/2013/11/the-prime-minister-of-malta-bil-kowt-tan-nye-how-very-unprepossessing/
753,2013-11-30,Chinese news agency invites Manuel Mallia to open its Malta bureau. Manuel Mallia accepts.,https://daphnecaruanagalizia.com/2013/11/chinese-news-agency-invites-manuel-mallia-to-open-its-malta-bureau-manuel-mallia-accepts/
754,2013-11-30,Super One contingent makes it to Buckingham Palace at last,https://daphnecaruanagalizia.com/2013/11/super-one-contingent-makes-it-to-buckingham-palace-at-last/
755,2013-12-31,"So exactly how does somebody whose job it is to run a shelter for the homeless end up owning a large farm in Sicily, with a business selling agricultural products?",https://daphnecaruanagalizia.com/2013/12/so-exactly-how-does-somebody-whose-job-it-is-to-run-a-shelter-for-the-homeless-end-up-owning-a-large-farm-in-sicily-with-a-business-selling-agricultural-products/
756,2013-12-31,"Happy new year once more, my dears. Here’s something appropriate for 2014 – try singing it after two bottles of champagne tonight.",https://daphnecaruanagalizia.com/2013/12/happy-new-year-once-more-my-dears-heres-something-appropriate-for-2014-try-singing-it-after-two-bottles-of-champagne/
757,2013-12-31,"So now he’s just your ordinary Joe circus promoter, is he?",https://daphnecaruanagalizia.com/2013/12/so-now-hes-just-your-ordinary-joe-circus-promoter-is-he/
758,2013-12-31,"Yes, I am most definitely an adult",https://daphnecaruanagalizia.com/2013/12/yes-i-am-most-definitely-an-adult/
759,2013-12-31,Happy New Year,https://daphnecaruanagalizia.com/2013/12/happy-new-year-2/
760,2013-12-31,Isn’t it time we left Maltese liri behind and stop using this fictitious ‘foreign exchange’ rate?,https://daphnecaruanagalizia.com/2013/12/isnt-it-time-we-left-maltese-liri-behind-and-stop-using-this-fictitious-foreign-exchange-rate/
761,2013-12-31,"Costantino Baratta, 56, a stonemason in Lampedusa, is Italian news magazine L’Espresso’s Man of the Year",https://daphnecaruanagalizia.com/2013/12/costantino-baratta-56-a-stonemason-in-lampedusa-is-italian-news-magazine-lespressos-man-of-the-year/
762,2013-12-31,"Headline in El Universal, Venezuelan national newspaper, published in Caracas last Sunday: ‘Malta is selling passports to adjust budget deficit’",https://daphnecaruanagalizia.com/2013/12/headline-in-el-universal-venezuelan-national-newspaper-published-in-caracas-last-sunday-malta-is-selling-passports-to-adjust-budget-deficit/
763,2013-12-31,"Spain’s leading newspaper, El Pais, last Saturday: ‘Malta is selling passports’",https://daphnecaruanagalizia.com/2013/12/spains-leading-newspaper-el-pais-28-december-malta-is-selling-passports/
764,2013-12-31,"Twanny Bronka and the Three Magi of the Progressive, Liberal, Best-in-Europe Labour government",https://daphnecaruanagalizia.com/2013/12/twanny-bronka-and-the-three-magi-of-the-progressive-liberal-best-in-europe-labour-government/
765,2013-12-27,"On KXLF, Christmas Day – as reported by CNN",https://daphnecaruanagalizia.com/2013/12/on-kxlf-christmas-day-as-reported-by-cnn/
766,2014-01-31,To brighten up your Friday night: here’s a guest post by H. P. Baxxter,https://daphnecaruanagalizia.com/2014/01/to-brighten-up-your-friday-night-heres-a-guest-post-by-h-p-baxxter/
767,2014-01-31,There speak the real Europeans and the true democratic spirit,https://daphnecaruanagalizia.com/2014/01/there-speak-the-real-europeans-and-the-true-democratic-spirit/
768,2014-01-31,So now we know how Labour plans to win the next general election: by buying votes with passports,https://daphnecaruanagalizia.com/2014/01/so-now-we-know-how-labour-plans-to-win-the-next-general-election-by-buying-votes-with-passports/
769,2014-01-31,I’ve been looking for a way to explain how Joseph Muscat uses the rule book to break the rules. And now a reader has put it perfectly: Muscat uses the letter of the law to break its spirit.,https://daphnecaruanagalizia.com/2014/01/ive-been-looking-for-a-way-to-explain-how-joseph-muscat-uses-the-rule-book-to-break-the-rules-and-now-a-reader-has-put-it-perfectly-muscat-uses-the-letter-of-the-law-to-break-its-spirit/
770,2014-01-31,"The conditions for sale of Maltese citizenship have not been ‘tightened’ as has been reported, but rather the opposite",https://daphnecaruanagalizia.com/2014/01/the-conditions-for-sale-of-maltese-citizenship-have-not-been-tightened-as-has-been-reported-but-rather-the-opposite/
771,2014-01-31,Guest post on the meaning of residence,https://daphnecaruanagalizia.com/2014/01/guest-post-on-the-meaning-of-residence/
772,2014-01-31,183 days in Malta and you are officially a resident. But only if you plan to buy your passport.,https://daphnecaruanagalizia.com/2014/01/183-days-in-malta-and-you-are-officially-a-resident-but-only-if-you-plan-to-buy-your-passport/
773,2014-01-31,Comment up for discussion,https://daphnecaruanagalizia.com/2014/01/comment-up-for-discussion/
774,2014-01-31,Tonight’s top comment,https://daphnecaruanagalizia.com/2014/01/tonights-top-comment/
775,2014-01-31,The prime minister told us at his press conference yesterday that those who buy their passports will get the right to vote,https://daphnecaruanagalizia.com/2014/01/the-prime-minister-told-us-at-his-press-conference-yesterday-that-those-who-buy-their-passports-will-get-the-right-to-vote/
776,2014-01-30,"After the government’s negotiations with the European Commission, the situation for Malta is worse than it was before, not better",https://daphnecaruanagalizia.com/2014/01/after-the-governments-negotiations-with-the-european-commission-the-situation-for-malta-is-worse-than-it-was-before-not-better/
777,2014-02-28,"“My friend the toppled despot, now a fugitive in the Kremlin”",https://daphnecaruanagalizia.com/2014/02/my-friend-the-toppled-despot-now-a-fugitive-in-the-kremlin/
778,2014-02-28,And Anglu Farrugia described those elections as “democratic and transparent”,https://daphnecaruanagalizia.com/2014/02/and-anglu-farrugia-described-those-elections-as-democratic-and-transparent/
779,2014-02-28,"The Organised Crime and Corruption Reporting Project named Ilham Aliyev, president of Azerbaijan, ‘Person of the Year’",https://daphnecaruanagalizia.com/2014/02/the-organised-crime-and-corruption-reporting-project-named-ilham-aliyev-president-of-azerbaijan-person-of-the-year/
780,2014-02-28,Seven MEPs are sanctioned for describing Azerbaijan’s elections as free and fair. But the Speaker of Malta’s parliament goes unreprimanded because he’s not accountable.,https://daphnecaruanagalizia.com/2014/02/seven-meps-are-under-investigation-for-describing-azerbaijans-elections-as-free-and-fair-but-the-speaker-of-maltas-parliament-goes-unreprimanded-because-hes-not-accountable/
781,2014-02-28,‘Corruptistan’: the low-down on Azerbaijan’s regime,https://daphnecaruanagalizia.com/2014/02/corruptistan-the-low-down-on-azerbaijans-regime/
782,2014-02-28,Isn’t it a good thing Yanukovych took a rain-check on his state visit to Malta last November? There would have been another deposed dictator with a Gieh Ir-Repubblika.,https://daphnecaruanagalizia.com/2014/02/isnt-it-a-good-thing-yanukovych-took-a-rain-check-on-his-state-visit-to-malta-last-november-there-would-have-been-another-deposed-dictator-with-a-gieh-ir-repubblika/
783,2014-02-28,"“Under-performing Russia in terms of democratic accountability isn’t easy to do, but Azerbaijan managed to do it”",https://daphnecaruanagalizia.com/2014/02/under-performing-russia-in-terms-of-democratic-accountability-isnt-easy-to-do-but-azerbaijan-managed-to-do-it/
784,2014-02-28,Who’s on the take?,https://daphnecaruanagalizia.com/2014/02/whos-on-the-take/
785,2014-02-28,BBC Panorama: ‘Eurovision’s dirty secret’ (Azerbaijan – the country that owns 20% of Malta’s new power station project),https://daphnecaruanagalizia.com/2014/02/bbc-panorama-eurovisions-dirty-secret-azerbaijan/
786,2014-02-28,Government by Henley & Partners: the latest news,https://daphnecaruanagalizia.com/2014/02/government-by-henley-partners-the-latest-news/
787,2014-02-28,And our government (possibly when it was in Opposition) chose to strike a deal with the corrupt and despotic regime of Azerbaijan for its power station project,https://daphnecaruanagalizia.com/2014/02/and-our-government-possibly-when-it-was-in-opposition-chose-to-strike-a-deal-with-the-corrupt-and-despotic-regime-of-azerbaijan-for-its-power-station-project/
788,2014-03-31,Another eyewitness account of the REAL 31 March 1979,https://daphnecaruanagalizia.com/2014/03/another-eyewitness-account-of-the-real-31-march-1979/
789,2014-03-31,Men of 60 or thereabouts who tweet and FB about contemporary music are not cool or hip. They’re sad.,https://daphnecaruanagalizia.com/2014/03/men-of-60-or-thereabouts-who-tweet-and-fb-about-contemporary-music-are-not-cool-or-hip-theyre-sad/
790,2014-03-31,The Prime Minister conducts his bilateral relations out of the Labour Party HQ,https://daphnecaruanagalizia.com/2014/03/the-prime-minister-conducts-his-bilateral-relations-out-of-the-labour-party-hq/
791,2014-03-31,"UPDATED: Miriam Dalli of Malta Today has a massive crush on Kurt Farrugia, the government’s chief of communications",https://daphnecaruanagalizia.com/2014/03/miriam-dalli-of-malta-today-has-a-massive-crush-on-kurt-farrugia-the-governments-chief-of-communications/
792,2014-03-31,Jason Micallef on the subject of freedom of expression and knowing his place as chairman of a state entity,https://daphnecaruanagalizia.com/2014/03/jason-micallef-on-the-subject-of-freedom-of-expression-and-knowing-his-place-as-chairman-of-a-state-entity/
793,2014-03-31,"Mrs Muscat took her primary-school-age daughter to Felix Busuttil’s highly sexualised DIVAS tonight. And it’s a school-night, too.",https://daphnecaruanagalizia.com/2014/03/mrs-muscat-took-her-primary-school-age-daughter-to-felix-busuttils-highly-sexualised-divas-tonight-and-its-a-school-night-too/
794,2014-03-31,How utterly crass: Labour’s official news site is running two identical photos of the PM with the headline that he will not waste time on the Opposition leader,https://daphnecaruanagalizia.com/2014/03/how-utterly-crass-labours-official-news-site-is-running-two-identical-photos-of-the-pm-with-the-headline-that-he-will-not-waste-time-on-the-opposition-leader/
795,2014-03-31,"And they say the risk is negligible: Four hurt in LNG plant explosion in the US, people evacuated from two-mile radius",https://daphnecaruanagalizia.com/2014/03/and-they-say-the-risk-is-negligible-four-hurt-in-lng-plant-explosion-in-the-us-neighbours-evacuated/
796,2014-03-30,"All that fuss about Mintoff when he died, and today they show no videos of Mintoff and show us Mandela, Gandhi, King and Havel instead",https://daphnecaruanagalizia.com/2014/03/all-that-fuss-about-mintoff-when-he-died-and-today-they-show-no-videos-of-mintoff-and-show-us-mandela-gandhi-king-and-havel-instead/
797,2014-03-30,"An eyewitness report of the real 31 March 1979 ceremony – as opposed to the fake construct involving Mandela, Gandhi and Martin Luther King",https://daphnecaruanagalizia.com/2014/03/an-eyewitness-report-of-the-real-31-march-1979-ceremony-as-opposed-to-the-fake-construct-involving-mandela-gandhi-and-martin-luther-king/
798,2014-03-30,The real 31 March 1979 – as reported by The Times of Malta,https://daphnecaruanagalizia.com/2014/03/the-real-31-march-1979-as-reported-by-the-times-of-malta/
799,2014-04-30,All those EU and Malta flags and that podium: to announce two cents off petrol,https://daphnecaruanagalizia.com/2014/04/all-those-eu-and-malta-flags-and-that-podium-to-announce-two-cents-off-petrol/
800,2014-04-30,The government raised the price of petrol a month ago,https://daphnecaruanagalizia.com/2014/04/the-government-raised-the-price-of-petrol-a-month-ago/
801,2014-04-30,Labour’s big solution to the burials problem is borrowed from the Mafia and the Nazis: dissolving bodies in chemicals and flushing them into the sewage or using them as fertiliser,https://daphnecaruanagalizia.com/2014/04/labours-big-solution-to-the-burials-problem-is-borrowed-from-the-mafia-dissolving-bodies-in-chemicals/
802,2014-04-30,Top comment so far on the PM’s press conference,https://daphnecaruanagalizia.com/2014/04/top-comment-so-far-on-the-pms-press-conference/
803,2014-04-30,Some of those who found Muscat terribly impressive before March ’13 must be feeling like right and proper idiots now. I said ‘some’.,https://daphnecaruanagalizia.com/2014/04/some-of-those-who-found-muscat-terribly-impressive-before-march-13-must-be-feeling-like-right-and-proper-idiots-now-i-said-some/
804,2014-04-30,Muscat’s ‘in the coming days we will announce important news’ turns out to be the equivalent of KMB’s ‘centezmu rohs fil-prezz tat-ton taz-zejt’,https://daphnecaruanagalizia.com/2014/04/muscats-in-the-coming-days-we-will-announce-important-news-turns-out-to-be-the-equivalent-of-kmbs-centezmu-rohs-fil-prezz-tat-ton-taz-zejt/
805,2014-04-30,"Another headline: The London Evening Standard, print edition – circulation 900,000",https://daphnecaruanagalizia.com/2014/04/another-headline-the-london-evening-standard-circulation-900000-for-the-print-edition-alone/
806,2014-04-29,"Muscat-horizon-expansion update: Azerbaijan, which will own 20% of the new power station, cracks down on human rights activists and journalists",https://daphnecaruanagalizia.com/2014/04/muscat-horizon-expansion-update-azerbaijan-which-will-own-20-of-the-new-power-station-cracks-down-on-human-rights-activists-and-journalists/
807,2014-04-29,BBC1’s breakfast show this morning,https://daphnecaruanagalizia.com/2014/04/bbc1s-breakfast-show-this-morning/
808,2014-04-29,Chris Packham tweets in response to Muscat’s suggestion that he will legislate to block the anti-hunting referendum: “The world is laughing at what you call democracy.”,https://daphnecaruanagalizia.com/2014/04/chris-packham-tweets-in-response-to-muscats-suggestion-that-he-will-legislate-to-block-the-anti-hunting-referendum-the-world-is-laughing-at-what-you-call-democracy/
809,2014-04-29,"It looks like Air Malta is going to be sold to one of Mr Nair’s friendly dictatorships, just like Enemalta",https://daphnecaruanagalizia.com/2014/04/it-looks-like-air-malta-is-going-to-be-sold-to-one-of-mr-nairs-friendly-dictatorships-just-like-enemalta/
810,2014-05-31,"Qamel update: Millionaire cabinet minister queues for free place at church school, competing with parents who can’t afford the fees at independent schools",https://daphnecaruanagalizia.com/2014/05/qamel-update-millionaire-cabinet-minister-queues-for-free-place-at-church-school-competing-with-parents-who-cant-afford-the-fees-at-independent-schools/
811,2014-05-31,Forget the retired politicians posing as hackneyed political commentators,https://daphnecaruanagalizia.com/2014/05/forget-the-retired-politicians-posing-as-hackneyed-political-commentators/
812,2014-05-31,At least one person has woken up to the fact that the lower water and electricity tariffs are a scam because the eco-reduction has been removed,https://daphnecaruanagalizia.com/2014/05/at-least-one-person-has-woken-up-to-the-fact-that-the-lower-water-and-electricity-tariffs-are-a-scam-because-the-eco-reduction-has-been-removed/
813,2014-05-31,Martin Schulz calls on Germans to vote so as to make a German president of the European Commission,https://daphnecaruanagalizia.com/2014/05/martin-schulz-calls-on-germans-to-vote-so-as-to-make-a-german-president-of-the-european-commission/
814,2014-05-31,Norman Lowell’s bank fraud – more details,https://daphnecaruanagalizia.com/2014/05/norman-lowells-bank-fraud-more-details/
815,2014-05-31,"Knock me out again, Edward. That’s just amazing.",https://daphnecaruanagalizia.com/2014/05/knock-me-out-again-edward-thats-just-amazing/
816,2014-05-31,Up for discussion: the most interesting comment that came in today,https://daphnecaruanagalizia.com/2014/05/up-for-discussion-the-most-interesting-comment-that-came-in-today/
817,2014-05-31,This is insanely unjust,https://daphnecaruanagalizia.com/2014/05/this-is-insanely-unjust/
818,2014-05-31,Deficit widens by Eur55.2 million over same period last year,https://daphnecaruanagalizia.com/2014/05/deficit-widens-by-eur55-2-million-over-same-period-last-year/
819,2014-05-31,Court protests that psychiatrist is taking too long to file his report; court then discovers that psychiatrist died seven years ago,https://daphnecaruanagalizia.com/2014/05/court-protests-that-psychiatrist-is-taking-too-long-to-file-his-report-court-then-discovers-that-psychiatrist-died-two-years-ago/
820,2014-05-31,A cargo of green soap for Franco Debono,https://daphnecaruanagalizia.com/2014/05/a-cargo-of-green-soap-for-franco-debono/
821,2014-06-30,Not even capable of being honest and straightforward about what Bridget Jones would have called his mini-breaks,https://daphnecaruanagalizia.com/2014/06/not-even-capable-of-being-honest-and-straightforward-about-what-bridget-jones-would-have-called-his-mini-breaks/
822,2014-06-30,Anton B. Dougall and Leo Brincat: how very liberal and progressive,https://daphnecaruanagalizia.com/2014/06/anton-b-dougall-and-leo-brincat-how-very-liberal-and-progressive/
823,2014-06-30,How can anybody be so vile as to carry on being despicable and inhumane to those who endure this?,https://daphnecaruanagalizia.com/2014/06/how-can-anybody-be-so-vile-as-to-carry-on-being-despicable-and-inhumane-to-those-who-endure-this/
824,2014-06-30,And there are naive fools who think that legalising cannabis will mean no illegal supply,https://daphnecaruanagalizia.com/2014/06/and-there-are-naive-fools-who-think-that-legalising-cannabis-will-mean-no-illegal-supply/
825,2014-06-30,Shame he doesn’t live in Malta. He could have got a job at the Office of the Prime Minister.,https://daphnecaruanagalizia.com/2014/06/shame-he-doesnt-live-in-malta-he-could-have-got-a-job-at-the-office-of-the-prime-minister/
826,2014-06-30,A ‘hasla’ from the head of state,https://daphnecaruanagalizia.com/2014/06/a-hasla-from-the-head-of-state/
827,2014-06-30,Lousy Father of the Year Award: Sting.,https://daphnecaruanagalizia.com/2014/06/lousy-father-of-the-year-award-sting/
828,2014-06-30,Oooooops,https://daphnecaruanagalizia.com/2014/06/oooooops/
829,2014-06-30,So why did they appoint him in the first place? The consequences were not hard to predict.,https://daphnecaruanagalizia.com/2014/06/so-why-did-they-appoint-him-in-the-first-place-the-consequences-were-not-hard-to-predict/
830,2014-06-29,"The newest Maltese citizens are called Zveyrone, Netsrik, Jaceyrhaer, Zarkareia, Amporn, Chinenye, Enonima, Kobbun, Gundula, Limoni, Hunter and Loic",https://daphnecaruanagalizia.com/2014/06/the-newest-maltese-citizens-are-called-zveyrone-netsrik-jaceyrhaer-zarkareia-amporn-chinenye-enonima-kobbun-gundula-limoni-hunter-and-loic/
831,2014-06-29,The government finds money for the things it wants to,https://daphnecaruanagalizia.com/2014/06/the-government-finds-money-for-the-things-it-wants-to/
832,2014-07-31,The Libyan writer Hisham Matar’s excellent article for The New Yorker today,https://daphnecaruanagalizia.com/2014/07/the-libyan-writer-hisham-matars-excellent-article-for-the-new-yorker-today/
833,2014-07-31,Comment of the week,https://daphnecaruanagalizia.com/2014/07/comment-of-the-week-12/
834,2014-07-31,Martin Galea says he heard his captors discuss killing him,https://daphnecaruanagalizia.com/2014/07/martin-galea-says-he-heard-his-captors-discuss-killing-him/
835,2014-07-30,I imagine this is the same Khaled Ibrahim Ben Nasan who is Ambassador Mannie’s friend as quoted in Malta Today,https://daphnecaruanagalizia.com/2014/07/i-imagine-this-is-the-same-khaled-ibrahim-ben-nasan-who-is-ambassador-mannies-friend-as-quoted-in-malta-today/
836,2014-07-30,John Dalli thinks he is right in that Libya should have remained under the control of the Gaddafis,https://daphnecaruanagalizia.com/2014/07/john-dalli-thinks-he-is-right-in-that-libya-should-have-remained-under-the-control-of-the-gaddafis/
837,2014-07-30,"If you want to know what happened to Martin Galea, Miriam, why don’t you just ask him?",https://daphnecaruanagalizia.com/2014/07/if-you-want-to-know-what-happened-to-martin-galea-miriam-why-dont-you-just-ask-him/
838,2014-07-30,And here’s another man who needs to grow up,https://daphnecaruanagalizia.com/2014/07/and-heres-another-man-who-needs-to-grow-up/
839,2014-07-30,Luciano Busuttil has pronounced himself on the matter of elections and their suspension,https://daphnecaruanagalizia.com/2014/07/luciano-busuttil-has-pronounced-himself-on-the-matter-of-elections-and-their-suspension/
840,2014-07-30,Tomorrow in The Malta Independent,https://daphnecaruanagalizia.com/2014/07/tomorrow-in-the-malta-independent/
841,2014-07-30,Do you have to be a liar to be a Malta Labour Party politician?,https://daphnecaruanagalizia.com/2014/07/do-you-have-to-be-a-liar-to-be-a-malta-labour-party-politician/
842,2014-07-30,Taghna Lkoller Robert Musumeci has just been appointed to the Civil Protection Scientific Committee,https://daphnecaruanagalizia.com/2014/07/taghna-lkoller-robert-musumeci-has-just-been-appointed-to-the-civil-protection-scientific-committee/
843,2014-08-31,Enough already,https://daphnecaruanagalizia.com/2014/08/enough-already/
844,2014-08-31,What disgusting hypocrisy – Chinese dictatorship methods,https://daphnecaruanagalizia.com/2014/08/what-disgusting-hypocrisy-chinese-dictatorship-methods/
845,2014-08-31,"Star guest post: Liberian Ethelbert Cooper, a front for the Chinese, now effectively controls Gasol plc",https://daphnecaruanagalizia.com/2014/08/star-guest-post-liberian-ethelbert-cooper-a-front-for-the-chinese-now-effectively-controls-gasol-plc/
846,2014-08-30,English lessons for immigrants,https://daphnecaruanagalizia.com/2014/08/english-lessons-for-immigrants/
847,2014-08-30,Comment of the week,https://daphnecaruanagalizia.com/2014/08/comment-of-the-week-13/
848,2014-08-30,Washed-up Taghna Lkoll hotel singer update,https://daphnecaruanagalizia.com/2014/08/washed-up-hotel-singer-update/
849,2014-08-29,Putting bottle-milk on a par with cigarettes and casinos: how very shocking,https://daphnecaruanagalizia.com/2014/08/putting-bottle-milk-on-a-par-with-cigarettes-and-casinos-how-very-shocking/
850,2014-08-29,This woman has some nerve,https://daphnecaruanagalizia.com/2014/08/this-woman-has-some-nerve/
851,2014-08-29,De tinks dey aRRRRe goink well tenks to de taghna lkoll. VIVA JOSEPH.,https://daphnecaruanagalizia.com/2014/08/de-tinks-dey-arrrre-goink-well-tenks-to-de-taghna-lkoll-viva-joseph/
852,2014-08-29,Employers alarmed while PM creates problem and plays with bucket of water,https://daphnecaruanagalizia.com/2014/08/employers-alarmed-while-pm-creates-problem-and-plays-with-bucket-of-water/
853,2014-08-29,"FDI fell by 3 billion euros last year, but the PM is busy with the hole in his bucket",https://daphnecaruanagalizia.com/2014/08/fdi-fell-by-3-billion-euros-last-year-but-the-pm-is-busy-with-the-hole-in-his-bucket/
854,2014-09-02,"Il-Guyana: paint his nails, give him a skirt and some bangles, and he’ll pass muster anyway",https://daphnecaruanagalizia.com/2014/09/il-guyana-paint-his-nails-give-him-a-skirt-and-some-bangles-and-hell-pass-muster-anyway/
